#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
DLG2	GRIN1	1856435	1855505	ENSP00000365272	ENSP00000360608	0.000	0.000	0.000	0.000	0.000	0.508	0.000	0.825	0.910
DRD1	GABBR2	1850948	1844694	ENSP00000327652	ENSP00000259455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
ADCY3	DRD4	1844803	1842327	ENSP00000260600	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ACTN2	GRIN2D	1854402	1845322	ENSP00000355537	ENSP00000263269	0.000	0.000	0.000	0.000	0.000	0.077	0.900	0.092	0.908
GABRR2	GLRB	1859084	1845545	ENSP00000386029	ENSP00000264428	0.000	0.000	0.000	0.825	0.000	0.000	0.540	0.143	0.548
BDNF	CAMKK2	1861075	1849573	ENSP00000414303	ENSP00000312741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
GNRHR2	GNRH1	1854151	1846491	ENSP00000354569	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.675	0.675
GABRB1	GLRA2	1847577	1842690	ENSP00000295454	ENSP00000218075	0.000	0.000	0.000	0.880	0.000	0.000	0.540	0.370	0.558
AGT	DRD2	1854424	1854237	ENSP00000355627	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.137	0.910
HCRTR1	ADRA1B	1855973	1848870	ENSP00000362810	ENSP00000306662	0.000	0.000	0.000	0.668	0.000	0.000	0.900	0.000	0.900
GRIK5	GRIN3B	1845238	1843398	ENSP00000262895	ENSP00000234389	0.000	0.000	0.000	0.627	0.000	0.000	0.540	0.517	0.625
CSNK1E	GSK3B	1853917	1850681	ENSP00000352929	ENSP00000324806	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.903	0.903
CREB1	CRH	1859295	1846502	ENSP00000387699	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
CHRNA9	CHRNE	1849558	1847438	ENSP00000312663	ENSP00000293780	0.000	0.000	0.000	0.806	0.000	0.000	0.360	0.528	0.423
HLA-C	EGR1	1856460	1843543	ENSP00000365402	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.053	0.901
MCHR1	GNRH2	1843943	1843789	ENSP00000249016	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GNAS	ADORA2B	1855402	1848647	ENSP00000360141	ENSP00000304501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.104	0.906
AVP	CCKAR	1857196	1847590	ENSP00000369647	ENSP00000295589	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.332	0.930
CHRM2	GALR3	1850196	1843944	ENSP00000319984	ENSP00000249041	0.000	0.000	0.000	0.627	0.000	0.000	0.900	0.166	0.904
GRIK2	CACNG5	1859983	1848490	ENSP00000397026	ENSP00000303092	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.161	0.597
GRM3	GRIA1	1854350	1846982	ENSP00000355316	ENSP00000285900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.633	0.633
LEP	HSD11B1	1849557	1844918	ENSP00000312652	ENSP00000261465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
MED12	CREBBP	1856040	1845124	ENSP00000363193	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.119	0.908
BDNF	LEP	1861075	1849557	ENSP00000414303	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
AKR1D1	GCLC	1843626	1843208	ENSP00000242375	ENSP00000229416	0.000	0.000	0.000	0.000	0.000	0.297	0.000	0.187	0.404
DLG2	GRIA2	1856435	1845544	ENSP00000365272	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.600	0.600
CREBBP	ATXN1	1845124	1843741	ENSP00000262367	ENSP00000244769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.410
BDNF	GRIN2B	1861075	1846639	ENSP00000414303	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.948	0.948
CACNA2D4	NCALD	1857562	1842808	ENSP00000372169	ENSP00000220931	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.435	0.435
APP	AGTR1	1846936	1846323	ENSP00000284981	ENSP00000273430	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.176	0.914
GNL3	LSG1	1859893	1845713	ENSP00000395772	ENSP00000265245	0.000	0.000	0.000	0.618	0.861	0.177	0.000	0.714	0.912
MT-CYB	AKT1	1854146	1846136	ENSP00000354554	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.865
MTNR1A	CREM	1848453	1845738	ENSP00000302811	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
CARTPT	GAL	1847786	1845782	ENSP00000296777	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.634	0.634
CACNG5	GRIA3	1848490	1845529	ENSP00000303092	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.161	0.755
MTNR1B	GPR50	1844486	1842700	ENSP00000257068	ENSP00000218316	0.000	0.000	0.000	0.939	0.000	0.570	0.000	0.864	0.592
DRD3	DRD4	1857726	1842327	ENSP00000373169	ENSP00000176183	0.000	0.000	0.000	0.856	0.000	0.000	0.900	0.846	0.912
GRM7	GRIA4	1853578	1846800	ENSP00000350348	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.574	0.574
GRIN1	DRD1	1855505	1850948	ENSP00000360608	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.502	0.779
GRM8	GAL	1852779	1845782	ENSP00000344173	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.081	0.904
GRIN1	GRIN2A	1855505	1851485	ENSP00000360608	ENSP00000332549	0.000	0.000	0.000	0.718	0.000	0.991	0.900	0.974	0.999
SEL1L3	CCDC149	1858767	1857837	ENSP00000382767	ENSP00000374260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
GAD1	GABRA1	1853649	1842192	ENSP00000350928	ENSP00000023897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
CCNC	LEP	1861768	1849557	ENSP00000428982	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
IGF1	ERBB3	1848439	1845918	ENSP00000302665	ENSP00000267101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
GRP	MCHR1	1844471	1843943	ENSP00000256857	ENSP00000249016	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.191	0.915
HTR4	ADRB2	1854053	1848724	ENSP00000353915	ENSP00000305372	0.000	0.000	0.000	0.816	0.000	0.576	0.900	0.343	0.958
CRHR2	ADCY3	1852388	1844803	ENSP00000340943	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CALCA	GHRH	1851388	1843462	ENSP00000331746	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.138	0.910
CNR2	HTR1F	1856124	1850496	ENSP00000363596	ENSP00000322924	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.081	0.904
MTNR1A	ADCY3	1848453	1844803	ENSP00000302811	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.175	0.913
GNG2	DRD5	1851723	1848813	ENSP00000334448	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.104	0.906
GABRP	GABRA1	1845718	1842192	ENSP00000265294	ENSP00000023897	0.000	0.000	0.000	0.825	0.000	0.000	0.540	0.796	0.603
BDNF	DPYSL2	1861075	1849191	ENSP00000414303	ENSP00000309539	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
AGT	GNRHR	1854424	1843089	ENSP00000355627	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.053	0.901
FOXO3	CREBBP	1852227	1845124	ENSP00000339527	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.807	0.000	0.962	0.992
ADRA2C	HTR1F	1859088	1850496	ENSP00000386069	ENSP00000322924	0.000	0.000	0.000	0.840	0.000	0.000	0.900	0.183	0.902
DLG3	GRM8	1856101	1852779	ENSP00000363480	ENSP00000344173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.691	0.691
CRHR2	ADORA2A	1852388	1851902	ENSP00000340943	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.155	0.911
DLG3	FBXO45	1856101	1849285	ENSP00000363480	ENSP00000310332	0.000	0.000	0.000	0.000	0.072	0.000	0.000	0.606	0.618
CSNK1D	MAPK1	1850645	1842512	ENSP00000324464	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.448	0.448
GRM5	GRM6	1848814	1843281	ENSP00000306138	ENSP00000231188	0.000	0.000	0.000	0.907	0.000	0.000	0.900	0.834	0.907
DLG3	GRIN1	1856101	1855505	ENSP00000363480	ENSP00000360608	0.000	0.000	0.000	0.000	0.000	0.508	0.360	0.836	0.944
GLO1	NDUFAB1	1855892	1842149	ENSP00000362463	ENSP00000007516	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.472	0.504
MBP	EGR2	1857547	1843629	ENSP00000372025	ENSP00000242480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
ATF5	ATF2	1859978	1845482	ENSP00000396954	ENSP00000264110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.774	0.774
DRD2	AKT1	1854237	1846136	ENSP00000354859	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.855	0.855
AGT	GRM8	1854424	1852779	ENSP00000355627	ENSP00000344173	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CRH	GNRH1	1846502	1846491	ENSP00000276571	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.648
ATF5	DISC1	1859978	1854415	ENSP00000396954	ENSP00000355593	0.000	0.000	0.000	0.000	0.000	0.484	0.000	0.402	0.678
HTR1B	ADRA2A	1855143	1846654	ENSP00000358963	ENSP00000280155	0.000	0.000	0.000	0.778	0.000	0.000	0.900	0.488	0.910
ADRA1D	BDKRB1	1857034	1842613	ENSP00000368766	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRIN3A	GRM8	1854310	1852779	ENSP00000355155	ENSP00000344173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.475	0.475
DRD3	BDKRB2	1857726	1848988	ENSP00000373169	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.055	0.901
CHRNA7	FYN	1860670	1853081	ENSP00000407546	ENSP00000346671	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.102	0.603
AVP	GHRHR	1857196	1850214	ENSP00000369647	ENSP00000320180	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.207	0.917
ADRB1	GHRHR	1854995	1850214	ENSP00000358301	ENSP00000320180	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.125	0.908
CHRM4	CNR2	1860789	1856124	ENSP00000409378	ENSP00000363596	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.073	0.903
HTR1B	AGT	1855143	1854424	ENSP00000358963	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.041	0.900
AGT	MMP10	1854424	1846633	ENSP00000355627	ENSP00000279441	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.451	0.451
GNRHR	BDKRB1	1843089	1842613	ENSP00000226413	ENSP00000216629	0.000	0.000	0.000	0.634	0.000	0.000	0.900	0.000	0.900
CHRNA4	CHRNA3	1855204	1849797	ENSP00000359285	ENSP00000315602	0.000	0.000	0.000	0.942	0.000	0.000	0.900	0.767	0.904
GRIN3A	GRIN2D	1854310	1845322	ENSP00000355155	ENSP00000263269	0.000	0.000	0.000	0.679	0.000	0.000	0.540	0.824	0.660
GHRHR	LHCGR	1850214	1847515	ENSP00000320180	ENSP00000294954	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.200	0.916
GABRB1	GABRB2	1847577	1846395	ENSP00000295454	ENSP00000274547	0.000	0.000	0.000	0.983	0.000	0.000	0.900	0.720	0.901
APOE	IL2	1844127	1843096	ENSP00000252486	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
NCAM1	CTLA4	1850053	1848585	ENSP00000318472	ENSP00000303939	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
DRD5	ADORA2B	1848813	1848647	ENSP00000306129	ENSP00000304501	0.000	0.000	0.000	0.732	0.000	0.000	0.900	0.252	0.905
CREB1	CSNK1D	1859295	1850645	ENSP00000387699	ENSP00000324464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.689	0.690
CREB1	ERBB4	1859295	1852571	ENSP00000387699	ENSP00000342235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.534
CALCB	ADORA2A	1853002	1851902	ENSP00000346017	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ARNTL	AVP	1857849	1857196	ENSP00000374357	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.396	0.937
ADORA3	AKT1	1855085	1846136	ENSP00000358730	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.876	0.876
KAT6B	APP	1847060	1846936	ENSP00000287239	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.641	0.642
CHRM1	HTR2C	1848849	1846478	ENSP00000306490	ENSP00000276198	0.000	0.000	0.000	0.660	0.000	0.000	0.900	0.169	0.904
ADCY8	DRD4	1847008	1842327	ENSP00000286355	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR2A	GNRH1	1856916	1846491	ENSP00000367959	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CDH13	CDKN2B	1860733	1846519	ENSP00000408632	ENSP00000276925	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
HTR7	GHRHR	1852055	1850214	ENSP00000337949	ENSP00000320180	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.173	0.913
ADRA2C	DRD3	1859088	1857726	ENSP00000386069	ENSP00000373169	0.000	0.000	0.000	0.722	0.000	0.000	0.900	0.381	0.909
CHRM2	ADCY8	1850196	1847008	ENSP00000319984	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.146	0.910
ADRB1	AVPR2	1854995	1852070	ENSP00000358301	ENSP00000338072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
CNR1	HTR2C	1855040	1846478	ENSP00000358511	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.553	0.553
CSNK1D	CREM	1850645	1845738	ENSP00000324464	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.691	0.692
CHRM1	CHRNA5	1848849	1848079	ENSP00000306490	ENSP00000299565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.568	0.568
AKT1	CREM	1846136	1845738	ENSP00000270202	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.814
CAMK2A	LRRC7	1858598	1842202	ENSP00000381412	ENSP00000035383	0.000	0.000	0.000	0.000	0.000	0.567	0.000	0.233	0.653
ATF2	CREBBP	1845482	1845124	ENSP00000264110	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.982	0.900	0.578	0.999
ADRA1B	ADRB2	1848870	1848724	ENSP00000306662	ENSP00000305372	0.000	0.000	0.000	0.818	0.000	0.000	0.900	0.729	0.913
BDKRB2	GALR1	1848988	1848096	ENSP00000307713	ENSP00000299727	0.000	0.000	0.000	0.683	0.000	0.000	0.900	0.000	0.900
KCNJ3	HCN4	1847534	1845026	ENSP00000295101	ENSP00000261917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
ADRA1D	MCHR1	1857034	1843943	ENSP00000368766	ENSP00000249016	0.000	0.000	0.000	0.649	0.000	0.000	0.900	0.105	0.902
CHRNA4	GRIN2A	1855204	1851485	ENSP00000359285	ENSP00000332549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.470
GRIK4	GRIA1	1860452	1846982	ENSP00000404063	ENSP00000285900	0.000	0.000	0.000	0.864	0.000	0.000	0.540	0.757	0.586
DBI	HSP90B1	1862158	1848102	ENSP00000440698	ENSP00000299767	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.408
CHRNE	CHRNB4	1847438	1844985	ENSP00000293780	ENSP00000261751	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.184	0.761
HTR2A	ACHE	1856916	1848506	ENSP00000367959	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
CNTNAP2	AUTS2	1854217	1852768	ENSP00000354778	ENSP00000344087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.660
GRM3	ADCY2	1854350	1852643	ENSP00000355316	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.263	0.923
HTR1E	APP	1848996	1846936	ENSP00000307766	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRR1	GABRD	1860984	1856897	ENSP00000412673	ENSP00000367848	0.000	0.000	0.000	0.875	0.000	0.000	0.540	0.635	0.575
CASP3	GSK3A	1849375	1842910	ENSP00000311032	ENSP00000222330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.483	0.483
LEP	ADM	1849557	1846549	ENSP00000312652	ENSP00000278175	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
LYN	CASP9	1861765	1851230	ENSP00000428924	ENSP00000330237	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.089	0.597
ADRB1	ADORA2A	1854995	1851902	ENSP00000358301	ENSP00000336630	0.000	0.000	0.000	0.703	0.000	0.000	0.900	0.234	0.905
KNG1	GRM6	1845668	1843281	ENSP00000265023	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.092	0.905
CHRNA7	APP	1860670	1846936	ENSP00000407546	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.270	0.677
CYP2D6	HNF4A	1854039	1849587	ENSP00000353820	ENSP00000312987	0.000	0.000	0.000	0.000	0.094	0.000	0.000	0.864	0.871
GRM2	HTR1E	1858262	1848996	ENSP00000378492	ENSP00000307766	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.127	0.909
MBP	IGF1	1857547	1848439	ENSP00000372025	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.474	0.474
KCNQ3	KCNN3	1857782	1846220	ENSP00000373648	ENSP00000271915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
IGF1	IL2	1848439	1843096	ENSP00000302665	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
CNR2	MCHR2	1856124	1846744	ENSP00000363596	ENSP00000281806	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY2	ADCY9	1852643	1847461	ENSP00000342952	ENSP00000294016	0.000	0.000	0.000	0.652	0.000	0.000	0.900	0.898	0.931
GRIN2B	AKT1	1846639	1846136	ENSP00000279593	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.482	0.483
IMPA1	GSK3B	1860725	1850681	ENSP00000408526	ENSP00000324806	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.440
HSPA4	ATXN1	1848476	1843741	ENSP00000302961	ENSP00000244769	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.418	0.735
ADORA2B	ADCY8	1848647	1847008	ENSP00000304501	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.184	0.914
HTR1B	HTR5A	1855143	1847093	ENSP00000358963	ENSP00000287907	0.000	0.000	0.000	0.858	0.000	0.000	0.900	0.761	0.910
CNR2	APP	1856124	1846936	ENSP00000363596	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.057	0.901
CALCA	ADCY3	1851388	1844803	ENSP00000331746	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
GABRG2	GABRA6	1860865	1846394	ENSP00000410732	ENSP00000274545	0.000	0.000	0.000	0.928	0.000	0.076	0.900	0.767	0.908
CREB1	IL2	1859295	1843096	ENSP00000387699	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.898	0.898
GRIK2	CAMK2A	1859983	1858598	ENSP00000397026	ENSP00000381412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.585	0.585
GRIK1	CAMK2B	1858771	1858327	ENSP00000382791	ENSP00000379098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.421	0.421
GNG2	ADCY9	1851723	1847461	ENSP00000334448	ENSP00000294016	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM2	MTNR1A	1858262	1848453	ENSP00000378492	ENSP00000302811	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.916
CACNA1E	CACNA2D1	1854621	1853424	ENSP00000356545	ENSP00000349320	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.421	0.831
GNAS	DRD5	1855402	1848813	ENSP00000360141	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CACNA1B	AKT1	1855467	1846136	ENSP00000360406	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.502	0.537
GRIN2C	AKT1	1847389	1846136	ENSP00000293190	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.841	0.842
GABRB1	GLRA3	1847577	1846360	ENSP00000295454	ENSP00000274093	0.000	0.000	0.000	0.872	0.000	0.000	0.540	0.281	0.554
CREB1	HSD3B2	1859295	1855019	ENSP00000387699	ENSP00000358424	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.529	0.529
MTHFR	ALDH2	1856524	1844978	ENSP00000365775	ENSP00000261733	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.526	0.526
GMFB	CSNK2A1	1853629	1842650	ENSP00000350757	ENSP00000217244	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.074	0.590
AVP	AVPR2	1857196	1852070	ENSP00000369647	ENSP00000338072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
AVP	ADRB2	1857196	1848724	ENSP00000369647	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.101	0.906
GRIK1	GRIA4	1858771	1846800	ENSP00000382791	ENSP00000282499	0.000	0.000	0.000	0.888	0.000	0.000	0.540	0.888	0.585
ACTN2	ACE	1854402	1847260	ENSP00000355537	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
CAMK2A	IFNG	1858598	1843180	ENSP00000381412	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CACNA1A	CACNA2D1	1853970	1853424	ENSP00000353362	ENSP00000349320	0.000	0.000	0.000	0.000	0.000	0.074	0.360	0.560	0.716
CHRM5	BDKRB1	1857636	1842613	ENSP00000372750	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.089	0.905
CREB1	CHRNG	1859295	1857827	ENSP00000387699	ENSP00000374145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.598	0.598
HLA-DRB1	IFNG	1853944	1843180	ENSP00000353099	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.207	0.917
GHRHR	ADCY3	1850214	1844803	ENSP00000320180	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GHRH	GNRHR	1843462	1843089	ENSP00000237527	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
ERG	ADRB2	1858668	1848724	ENSP00000381891	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.450	0.000	0.000	0.450
GNAS	CHRM1	1855402	1848849	ENSP00000360141	ENSP00000306490	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LEP	IL6	1849557	1844631	ENSP00000312652	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.972	0.994
HTR3A	HTR7	1853212	1852055	ENSP00000347754	ENSP00000337949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.941	0.941
CRY2	CRY1	1860621	1842155	ENSP00000406751	ENSP00000008527	0.000	0.000	0.527	0.981	0.000	0.960	0.900	0.946	0.995
GSK3B	CDC25B	1850681	1843788	ENSP00000324806	ENSP00000245960	0.000	0.000	0.000	0.000	0.000	0.231	0.000	0.634	0.707
ATF5	GABBR2	1859978	1844694	ENSP00000396954	ENSP00000259455	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.243	0.657
GRIP1	GRIN2A	1858557	1851485	ENSP00000381098	ENSP00000332549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.568	0.568
CAMK2A	GRIA4	1858598	1846800	ENSP00000381412	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.533	0.787
CHRM1	ADRB2	1848849	1848724	ENSP00000306490	ENSP00000305372	0.000	0.000	0.000	0.700	0.000	0.000	0.900	0.372	0.910
ADCY8	APP	1847008	1846936	ENSP00000286355	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA2A	GALR3	1846654	1843944	ENSP00000280155	ENSP00000249041	0.000	0.000	0.000	0.639	0.000	0.000	0.900	0.000	0.900
CFB	AKT1	1861233	1846136	ENSP00000416561	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
MMP9	ADAM10	1855661	1844789	ENSP00000361405	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.560	0.560
DTNBP1	DAO	1852490	1843145	ENSP00000341680	ENSP00000228476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.582	0.582
ACE	CSNK2A1	1847260	1842650	ENSP00000290866	ENSP00000217244	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.058	0.573
GABRR2	GABRE	1859084	1855222	ENSP00000386029	ENSP00000359353	0.000	0.000	0.000	0.794	0.000	0.000	0.540	0.436	0.579
HTR1A	MTNR1A	1849859	1848453	ENSP00000316244	ENSP00000302811	0.000	0.000	0.000	0.653	0.000	0.000	0.900	0.168	0.904
HTR3A	HTR2C	1853212	1846478	ENSP00000347754	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.893	0.893
CREB1	BCL2	1859295	1851168	ENSP00000387699	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.958	0.995
HTR1A	IMPA2	1849859	1846069	ENSP00000316244	ENSP00000269159	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.406	0.406
BHLHE40	CRY1	1844442	1842155	ENSP00000256495	ENSP00000008527	0.000	0.000	0.000	0.000	0.000	0.196	0.000	0.749	0.789
GLRA1	GABRQ	1860926	1855216	ENSP00000411593	ENSP00000359329	0.000	0.000	0.000	0.844	0.000	0.000	0.540	0.053	0.540
